10.0,14.0,61,1,1.1570737981352406
10.0,27.0,62,1,-2.359062853419049
10.0,-17.0,63,1,-6.926230703055194
10.0,-112.0,64,1,0.0
10.0,-47.0,65,1,-3.867246115863317
-7.0,-83.0,66,0,-2.0846295090238676
-7.0,6.0,67,0,-2.3952034485460887
-7.0,-141.0,68,0,0.04805711994289224
10.0,-10.0,69,1,1.008906131768723
-7.0,-105.0,70,0,-2.0020557939892916
10.0,28.0,71,1,-1.4189112297410995
10.0,18.0,72,1,-2.0966640529615157
-7.0,-132.0,73,0,-2.558548895433416
-7.0,-117.0,74,0,-23.345112879822334
10.0,-7.0,75,1,0.0
-5.0,-2.0,76,0,-0.8839196523661144
-5.0,-107.0,77,0,-26.451974422555388
10.0,-104.0,78,1,-5.070169028990109
-7.0,-129.0,79,0,0.0
-7.0,-104.0,80,0,-1.2516086579771692
10.0,38.0,81,1,-2.92083563992183
10.0,-94.0,82,1,0.0
10.0,-12.0,83,1,-11.287387179472969
10.0,15.0,84,1,-3.8095815106441195
10.0,5.0,85,1,-0.4642016462157827
-7.0,-69.0,86,0,-1.093230385041794
10.0,-84.0,87,1,0.0
-7.0,-54.0,88,0,1.1057496388974883
10.0,5.0,89,1,-6.83169394023223
10.0,-74.0,90,1,-20.14411190955462
-7.0,-120.0,91,0,0.0
-5.0,-127.0,92,0,0.1428290270129408
-7.0,-98.0,93,0,-45.42891780489324
10.0,3.0,94,1,-31.466689509304892
-7.0,-123.0,95,0,0.0
10.0,-13.0,96,1,-0.5823140987250812
-7.0,-74.0,97,0,-1.6310882474697117
-7.0,-126.0,98,0,0.0
10.0,26.0,99,1,-1.3394146592652199
10.0,-26.0,100,1,0.0
-7.0,-64.0,101,0,0.0
10.0,20.0,102,1,-4.40875385874945
-7.0,-114.0,103,0,0.0
10.0,-82.0,104,1,-2.9318570096700722
10.0,15.0,105,1,-9.066534440067754
-7.0,-41.0,106,0,-0.7096695543522477
-7.0,-100.0,107,0,1.412571367062246
-5.0,-99.0,108,0,-27.885737196789137
10.0,-94.0,109,1,-29.44121281009813
10.0,12.0,110,1,-2.474785354188902
-7.0,-143.0,111,0,-2.6180004533508083
10.0,4.0,112,1,-27.27123330918987
10.0,-67.0,113,1,1.971266140087698
10.0,-138.0,114,1,0.0
-7.0,-137.0,115,0,5.044356792219231
10.0,-20.0,116,1,0.0
-7.0,-76.0,117,0,0.34494395320775906
10.0,-29.0,118,1,-0.40191598927270317
10.0,-3.0,119,1,-1.4379741638505155
-5.0,6.0,120,0,0.0
-7.0,-10.0,121,0,-11.053424857242966
-7.0,-32.0,122,0,-3.99925517386975
-5.0,-112.0,123,0,0.0
-7.0,-138.0,124,0,0.0
-7.0,-87.0,125,0,-4.926085821327615
10.0,-24.0,126,1,-4.45140381851254
10.0,19.0,127,1,-1.9558687724260457
10.0,-158.0,128,1,0.0
-7.0,-72.0,129,0,-1.4838098462170606
10.0,2.0,130,1,-10.777904939106728
-7.0,-131.0,131,0,0.0
10.0,24.0,132,1,-0.6533954737202653
-7.0,-98.0,133,0,0.0
-7.0,-72.0,134,0,0.0
-7.0,-77.0,135,0,-0.4689711076360022
10.0,-97.0,136,1,-2.8879758781316798
-7.0,-32.0,137,0,-1.4347882610417775
10.0,14.0,138,1,0.0
10.0,-18.0,139,1,-2.795143517247503
-5.0,-111.0,140,0,-7.309659973708029
-7.0,-109.0,141,0,0.08239563401347598
10.0,9.0,142,1,-11.383828957264518
-7.0,-85.0,143,0,-8.85025061991368
10.0,-113.0,144,1,-9.715137042910936
-7.0,-132.0,145,0,0.0
-7.0,-8.0,146,0,-23.613174012057367
-7.0,-126.0,147,0,-25.184310435282068
-7.0,-87.0,148,0,-4.2846071547522815
10.0,19.0,149,1,-29.834151647076897
10.0,14.0,150,1,-3.2127502286070935
10.0,3.0,151,1,-30.601291578755596
10.0,-9.0,152,1,-4.051037592234521
10.0,-102.0,153,1,0.0
-7.0,-69.0,154,0,-1.1369885229623118
-7.0,-98.0,155,0,-7.598561347811121
-7.0,-63.0,156,0,-1.0945230064928184
10.0,-62.0,157,1,-7.696759684790959
10.0,-3.0,158,1,-6.990944462288638
-7.0,-122.0,159,0,0.0
-7.0,-68.0,160,0,-0.5242449437878184
10.0,-18.0,161,1,-0.21622553887954452
-7.0,-49.0,162,0,-1.254710611250516
10.0,16.0,163,1,-1.9141759917411083
-7.0,10.0,164,0,-11.494508811966343
10.0,-10.0,165,1,-2.3131933860073275
10.0,-116.0,166,1,0.0
-7.0,-115.0,167,0,-0.7789244654405805
10.0,-105.0,168,1,-0.38960009228151365
-7.0,5.0,169,0,-2.955303642858979
-7.0,-24.0,170,0,-1.1118342186748127
10.0,25.0,171,1,-1.2865493020124399
10.0,5.0,172,1,-2.624557662764663
-7.0,-113.0,173,0,-3.7328546380091123
-7.0,-106.0,174,0,0.0
-7.0,-130.0,175,0,0.0
10.0,29.0,176,1,-1.1031797737819475
10.0,-134.0,177,1,-0.37031950436585526
-7.0,7.0,178,0,0.0
10.0,12.0,179,1,-5.658287642599843
10.0,10.0,180,1,-32.391767680381044
-7.0,-127.0,181,0,0.0
10.0,-17.0,182,1,0.08679610503530664
-7.0,-83.0,183,0,-4.785334202658907
10.0,-63.0,184,1,-0.37031950436585526
10.0,-6.0,185,1,-3.197923763035679
-7.0,-55.0,186,0,0.0
10.0,22.0,187,1,0.0
10.0,-72.0,188,1,0.0
-7.0,44.0,189,0,0.0
-7.0,22.0,190,0,-0.9055629994384937
-7.0,-137.0,191,0,-8.433995205480345
10.0,-75.0,192,1,0.0
10.0,36.0,193,1,-3.7897623153264113
-7.0,-113.0,194,0,-4.836252890946443
-5.0,-3.0,195,0,-7.389837430682875
-7.0,-68.0,196,0,-12.197200094638173
10.0,-28.0,197,1,-29.44121281009813
-7.0,-133.0,198,0,-16.794137942971066
10.0,38.0,199,1,-2.7612336963957014
10.0,-9.0,200,1,-7.008956426118303
-7.0,-143.0,201,0,-0.5174853868398712
10.0,11.0,202,1,-2.872797345492616
10.0,-100.0,203,1,0.0
10.0,-16.0,204,1,-6.551425601599806
-7.0,-124.0,205,0,-3.09697242524076
-7.0,-46.0,206,0,-0.41807185093876326
10.0,34.0,207,1,-3.4925430972670988
10.0,15.0,208,1,-2.1964669911721826
10.0,-106.0,209,1,-6.282060271620741
-7.0,-98.0,209,0,-6.282060271620741
10.0,-104.0,210,1,-0.7310024460746062
10.0,25.0,211,1,0.0
-7.0,26.0,212,0,-0.5608644932525287
-7.0,-122.0,213,0,0.0
10.0,-7.0,214,1,-0.6418797062739814
10.0,-126.0,215,1,-2.740102778794016
10.0,24.0,216,1,0.0
10.0,-59.0,217,1,0.0
10.0,-70.0,218,1,0.41853812067236246
10.0,11.0,219,1,-4.861648468877143
10.0,22.0,220,1,-0.9847898501329885
-7.0,-105.0,221,0,-3.7438804632165272
10.0,29.0,222,1,-21.936515469844693
-7.0,-97.0,223,0,-1.3169204928308784
-7.0,-98.0,224,0,0.0
10.0,-31.0,225,1,-0.7313701720602243
10.0,24.0,226,1,-3.2852749876412664
10.0,1.0,227,1,-0.8714132571883855
-7.0,-117.0,228,0,-2.4469283855273285
10.0,18.0,229,1,-2.8319570006153927
10.0,17.0,230,1,-5.381534256413575
-7.0,-156.0,231,0,0.0
10.0,-29.0,232,1,0.10802252617944659
10.0,-56.0,233,1,0.0
10.0,-7.0,234,1,-1.0670940322314915
-7.0,-106.0,235,0,0.0
10.0,-116.0,236,1,-11.93909330032338
-7.0,-108.0,237,0,-3.1667486896667776
10.0,-75.0,238,1,-0.16735618098966062
-7.0,12.0,239,0,-0.19871898573265886
-7.0,-139.0,240,0,0.0
10.0,-28.0,241,1,-2.393303350785033
10.0,-36.0,242,1,-1.2840348800463155
-7.0,-38.0,242,0,-1.2840348800463155
-7.0,-136.0,243,0,-0.3958834560944992
10.0,-64.0,244,1,-24.851181576747493
10.0,14.0,245,1,-21.985969199603918
-7.0,-118.0,246,0,0.7134944739747019
-7.0,-47.0,247,0,-2.529625782181855
10.0,19.0,248,1,-4.628415062387875
10.0,32.0,249,1,-0.9866727845730342
-7.0,-108.0,250,0,-22.992207822075944
10.0,-8.0,251,1,-5.635971115812897
10.0,-100.0,252,1,0.0
10.0,-12.0,253,1,-3.4530438560143804
-7.0,-37.0,253,0,-3.4530438560143804
10.0,6.0,254,1,-2.6496271274484364
10.0,-114.0,255,1,-6.274368837282888
10.0,-16.0,256,1,0.0
10.0,-2.0,257,1,-25.26659587115525
10.0,27.0,258,1,-23.888201727592808
-7.0,-128.0,259,0,-18.302304935790993
10.0,-115.0,260,1,0.5894106494583623
-5.0,-176.0,261,0,-3.3135852954117158
-7.0,-144.0,262,0,0.0
-7.0,8.0,263,0,-1.5468653210808228
10.0,-81.0,264,1,-5.194211430395222
-7.0,-107.0,264,0,-5.194211430395222
-7.0,-116.0,265,0,0.0
-7.0,-104.0,266,0,-12.474148618624922
10.0,-106.0,267,1,-7.186786997496969
-7.0,-107.0,268,0,0.0
-7.0,10.0,269,0,0.0
-5.0,5.0,270,0,0.0
-7.0,-127.0,271,0,-1.1475978628426802
-7.0,-125.0,272,0,-30.01544036363732
10.0,-34.0,273,1,-13.119815728318212
-7.0,-151.0,274,0,-4.783474902954518
-7.0,12.0,275,0,-30.777231446848653
10.0,18.0,276,1,-2.7103883785577225
10.0,-39.0,277,1,0.0
-7.0,-173.0,278,0,0.3706908951707082
-7.0,-68.0,279,0,0.0
-7.0,2.0,280,0,0.0
-7.0,17.0,281,0,-0.3506627388514161
-7.0,-3.0,282,0,-0.8409898189809453
-7.0,-109.0,283,0,-22.547832841330724
-7.0,-108.0,284,0,0.42929065619658135
-7.0,-128.0,285,0,-4.062447808318932
10.0,-121.0,286,1,0.0
10.0,-37.0,287,1,-6.916258493815446
-7.0,-86.0,288,0,-1.8902236094804583
10.0,-27.0,289,1,0.0
-5.0,-124.0,290,0,-14.438932283075737
10.0,2.0,291,1,-2.520350752615831
-7.0,-28.0,292,0,-0.9420679514687575
10.0,18.0,293,1,-2.5313447675846645
-7.0,-114.0,294,0,-0.3547338660423679
10.0,20.0,295,1,-7.735533809407708
-5.0,-102.0,296,0,-9.980307481870828
-5.0,-110.0,297,0,-0.2836657652371119
-7.0,-86.0,298,0,-1.9413798537584002
-7.0,-89.0,299,0,-4.948495181498162
10.0,5.0,300,1,-26.964647495043405
-7.0,-120.0,301,0,-20.23829447620593
-7.0,-140.0,302,0,0.0
-7.0,-114.0,303,0,-1.900960744815525
10.0,-20.0,304,1,0.0
10.0,-82.0,305,1,-3.9210246699165876
10.0,-6.0,306,1,-25.88588556958935
10.0,-100.0,307,1,-24.702077140416513
-7.0,-104.0,308,0,0.0
-7.0,-28.0,309,0,0.0
-7.0,5.0,310,0,0.0
10.0,-98.0,311,1,0.0
-5.0,-116.0,311,0,0.0
-7.0,-7.0,312,0,-2.1163646917760985
-7.0,-114.0,313,0,-10.368719562458278
10.0,28.0,314,1,-1.4810491106195431
10.0,0.0,315,1,-0.8612997087435484
10.0,-110.0,316,1,2.420506538635481
-7.0,-129.0,317,0,-32.391767680381044
-7.0,-135.0,318,0,0.0
-7.0,-123.0,319,0,0.0
10.0,22.0,320,1,-0.6851949421513177
-7.0,-9.0,321,0,-0.7266226469041032
-7.0,-111.0,322,0,-0.1354755448673142
10.0,-1.0,323,1,-0.41071980638061895
10.0,12.0,324,1,-3.287678553344793
-7.0,-34.0,325,0,-3.7403145455628364
10.0,-38.0,326,1,-3.0361047018979996
-7.0,-134.0,327,0,0.0
10.0,-107.0,328,1,-0.9749188881288079
-7.0,-139.0,329,0,-8.088116390231589
10.0,-74.0,330,1,-1.7736235488531447
-7.0,6.0,331,0,-0.42459447529188743
10.0,22.0,332,1,-2.643666545152632
10.0,10.0,333,1,-6.636142487263949
10.0,-105.0,334,1,-7.9796515718117655
10.0,-63.0,335,1,-15.879949170459678
10.0,16.0,336,1,-0.9851727159519911
-7.0,6.0,337,0,-0.5921503422730566
-7.0,-109.0,338,0,-18.314824621482938
10.0,14.0,339,1,-8.129959172199527
-5.0,-125.0,340,0,-18.717455758239485
10.0,-42.0,341,1,-9.077903730245165
-7.0,-99.0,342,0,-27.521316370832622
10.0,-41.0,343,1,-3.638202678825476
-7.0,-90.0,344,0,-1.2896741330585533
10.0,-13.0,345,1,-21.256470196139826
-7.0,-136.0,346,0,-1.772822355499551
-7.0,-108.0,347,0,-0.5634948829710654
10.0,-76.0,348,1,-4.495325200616252
10.0,12.0,349,1,-5.545231279377091
10.0,25.0,350,1,-2.169531039643617
-7.0,-93.0,351,0,-2.668933810584128
10.0,-92.0,352,1,0.0
-7.0,-121.0,353,0,-31.692801997253795
-7.0,-101.0,354,0,-6.945311868275917
10.0,28.0,355,1,-0.2121492005800763
-5.0,-24.0,356,0,0.0
10.0,2.0,357,1,0.0
10.0,-106.0,358,1,-6.890335285185127
10.0,-67.0,359,1,-1.3632432898302234
-7.0,-93.0,360,0,0.0
10.0,23.0,361,1,-1.0607359497761932
10.0,-2.0,362,1,-3.156011395349617
10.0,22.0,363,1,-1.1712567752058356
-7.0,24.0,363,0,-1.1712567752058356
-7.0,-119.0,364,0,1.075236364865378
10.0,26.0,365,1,-1.4141663878668305
-7.0,-32.0,366,0,-11.149630050338885
-7.0,-14.0,367,0,0.2535115253334975
-7.0,-91.0,368,0,-1.7411751391844887
-5.0,-122.0,369,0,-11.793017302839026
10.0,-10.0,370,1,-26.355234802728617
10.0,-1.0,371,1,-3.796943940375703
10.0,7.0,372,1,-8.134392979668817
10.0,-1.0,373,1,-1.07418680675084
-7.0,-7.0,374,0,-2.416736922763671
10.0,25.0,375,1,-1.5308984457506027
10.0,10.0,376,1,-0.5118484303675861
10.0,-47.0,377,1,-2.0411251011915206
10.0,14.0,378,1,0.0
-7.0,-135.0,379,0,-32.92053266817887
-7.0,-29.0,380,0,-3.1703466345007274
-7.0,-74.0,381,0,-0.8552853825687877
10.0,6.0,382,1,-25.26659587115525
10.0,20.0,383,1,-2.4693472120870066
10.0,20.0,384,1,-2.702249814587865
10.0,10.0,385,1,-0.028136973108957068
10.0,25.0,386,1,-1.586287494362332
-7.0,-71.0,387,0,-1.1801355595531167
-5.0,-186.0,388,0,-5.726435967172584
-7.0,0.0,389,0,0.0
10.0,-11.0,390,1,-32.26819388445566
-7.0,-125.0,391,0,-5.363240314992752
-7.0,-112.0,392,0,-3.388664064365495
10.0,4.0,393,1,-0.6194572038080757
-7.0,-16.0,394,0,-2.312630838542861
-7.0,-136.0,395,0,-10.247013176884334
10.0,26.0,396,1,-0.6557095491054294
-7.0,-125.0,397,0,-2.1294179966996327
10.0,-19.0,398,1,0.0
10.0,-1.0,399,1,-3.154573865985535
-7.0,-106.0,400,0,-1.9062614025427806
-7.0,-110.0,401,0,-15.30946077644098
10.0,-22.0,402,1,-3.276719633541008
-7.0,-43.0,403,0,-1.3601659161166444
10.0,-115.0,404,1,-27.531974601196552
-7.0,-5.0,405,0,-1.239334333059668
-5.0,-57.0,406,0,-1.3620248547238807
10.0,-74.0,407,1,1.8906927620353138
-7.0,9.0,408,0,-29.383755187826328
-7.0,-69.0,409,0,0.0
-5.0,-121.0,410,0,-5.648057257318235
10.0,1.0,411,1,-7.424989312669962
-7.0,-149.0,412,0,-22.285399416939068
-7.0,-124.0,413,0,0.0
10.0,-102.0,414,1,0.0
-7.0,-12.0,415,0,-1.763301685334328
-7.0,0.0,416,0,-1.8481338805579117
-7.0,22.0,417,0,-0.6993943033779817
10.0,-62.0,418,1,0.1573070075457958
10.0,31.0,419,1,-3.744997880814306
-7.0,-115.0,420,0,-31.124219001838167
-7.0,-141.0,421,0,-31.776417899517696
10.0,-79.0,422,1,0.0
10.0,-43.0,423,1,-12.650312909615106
-7.0,-104.0,424,0,0.0
10.0,-132.0,425,1,0.0
-7.0,-92.0,426,0,-5.173569208770975
10.0,18.0,427,1,-3.7218467579756336
10.0,-51.0,428,1,0.0
10.0,-45.0,429,1,-2.157095724388937
10.0,-144.0,430,1,0.0
-7.0,-125.0,431,0,0.0
10.0,-58.0,432,1,-10.342266236622752
-7.0,-118.0,433,0,-10.636806792249876
10.0,18.0,434,1,-5.736067242765996
-7.0,-46.0,435,0,0.0
10.0,-154.0,436,1,0.8363338731185455
10.0,21.0,437,1,0.05481890472228648
10.0,25.0,438,1,-1.2883250745647894
10.0,21.0,439,1,-3.2198551242542193
-7.0,-183.0,440,0,-30.24437885547906
-7.0,-44.0,441,0,-1.2892973242568484
-7.0,-42.0,442,0,-0.2882742629027422
-7.0,-110.0,443,0,0.0
10.0,-25.0,444,1,-30.222818482638804
10.0,-1.0,445,1,-3.2636163954706707
10.0,-51.0,446,1,-10.833554841766292
10.0,-81.0,447,1,1.0665655973478332
-7.0,-62.0,448,0,0.0
10.0,-64.0,449,1,-11.758795032366299
-7.0,-105.0,450,0,-4.454578221184801
10.0,-118.0,451,1,0.0
10.0,-25.0,452,1,-3.7996839127631974
-7.0,-122.0,453,0,-18.397596753944153
10.0,-109.0,454,1,0.0
-7.0,-138.0,455,0,0.0
10.0,-2.0,456,1,-25.597220517953197
-5.0,-135.0,457,0,-7.146323524789288
-7.0,7.0,458,0,-1.2232443542900915
10.0,13.0,459,1,-1.3769915905687562
-7.0,6.0,460,0,-1.2440552847422275
10.0,10.0,461,1,-5.913068014322953
-7.0,-73.0,462,0,-1.4784217254849705
10.0,-136.0,463,1,0.0
10.0,-102.0,464,1,0.0
-7.0,-60.0,465,0,-1.1881754866715173
10.0,11.0,466,1,-3.167104282032118
-7.0,-99.0,467,0,-4.685267183159589
-7.0,-118.0,468,0,0.05117376434175125
-7.0,-128.0,469,0,0.0
10.0,31.0,470,1,-0.1714496319592714
10.0,33.0,471,1,-1.170264945623266
-7.0,-119.0,472,0,0.0
10.0,-10.0,473,1,-1.5084000834574285
10.0,18.0,474,1,0.0
-7.0,-29.0,475,0,-1.5922374729694342
-7.0,-125.0,476,0,0.0
10.0,15.0,477,1,-1.7670801646522463
10.0,-82.0,478,1,0.0
-7.0,10.0,479,0,0.0
-7.0,-118.0,480,0,0.0
-7.0,10.0,481,0,-2.5991022694687
10.0,28.0,482,1,-3.6842406221389092
10.0,-124.0,483,1,0.0
-7.0,16.0,484,0,0.0
10.0,24.0,485,1,-2.229864014467199
10.0,-117.0,486,1,0.0
10.0,-55.0,487,1,-20.992661961972
-7.0,-65.0,488,0,-0.863222286440097
10.0,-4.0,489,1,-1.773336732381472
10.0,-118.0,490,1,-18.81249799033686
10.0,22.0,491,1,0.0
10.0,28.0,492,1,-1.3882746882931225
10.0,13.0,493,1,-6.554835460983448
10.0,18.0,494,1,-4.5628218236258276
10.0,11.0,495,1,-0.9808386642766326
10.0,-84.0,496,1,0.0
-7.0,-108.0,497,0,-7.3765548929501055
10.0,24.0,498,1,-5.578089539018588
-7.0,-119.0,499,0,0.0
10.0,24.0,500,1,-6.309440297191439
-7.0,-25.0,501,0,-5.375329845322113
10.0,-16.0,502,1,0.0
10.0,-49.0,503,1,-2.9502919327892454
-7.0,-110.0,504,0,0.0
10.0,-58.0,505,1,-1.1756117547590594
-7.0,-75.0,506,0,-1.6144667357287736
-7.0,-62.0,507,0,-27.45399338715255
-7.0,-90.0,508,0,-2.419494731800588
-7.0,-136.0,509,0,-5.002567511516438
10.0,-16.0,510,1,-8.984602966691492
-7.0,-144.0,511,0,0.0
10.0,-48.0,512,1,0.0
10.0,22.0,513,1,-2.459665502352668
10.0,-68.0,514,1,-22.796653445096265
-7.0,-77.0,515,0,-1.466996901749789
-7.0,-149.0,516,0,0.0
10.0,-37.0,517,1,-14.71255082679152
-7.0,-22.0,518,0,-1.2897230719730635
-7.0,-130.0,519,0,0.0
-7.0,-143.0,520,0,-0.010051223241981733
-7.0,-135.0,521,0,-2.9180222082588867
-7.0,6.0,522,0,0.0
10.0,18.0,523,1,-3.791126885372381
-7.0,-142.0,524,0,2.123472367877367
-7.0,4.0,525,0,-33.766956035416655
-7.0,-107.0,526,0,0.37623042873539103
10.0,20.0,527,1,-15.363797560318515
-7.0,0.0,528,0,-2.783356449122203
10.0,-96.0,529,1,0.0
-7.0,-71.0,530,0,0.0
10.0,33.0,531,1,-0.5577230356128804
-7.0,-128.0,532,0,0.0
10.0,21.0,533,1,-1.056196037641366
-7.0,-119.0,534,0,-0.35145077789723006
10.0,15.0,535,1,-0.5466774051428549
-7.0,11.0,536,0,-0.5668175549641216
-7.0,-122.0,537,0,2.3445330496385846
10.0,-122.0,538,1,-4.058400870620552
-7.0,-125.0,539,0,-21.609465353424085
10.0,-17.0,540,1,-0.6793490692078729
10.0,-48.0,541,1,-4.599829561869188
10.0,-57.0,542,1,-16.836187668864838
10.0,-47.0,543,1,-0.28953727736634977
-7.0,-86.0,544,0,0.0
-7.0,-171.0,545,0,-5.866356753946077
10.0,-114.0,546,1,0.0
-7.0,6.0,547,0,-33.766956035416655
-7.0,-110.0,548,0,-0.14698186776507338
10.0,-39.0,549,1,-4.062639044784228
10.0,-105.0,550,1,-4.223907069628959
10.0,13.0,551,1,-1.9359940050198192
10.0,8.0,552,1,-0.7373803147038214
10.0,10.0,553,1,0.0
10.0,4.0,554,1,0.0
10.0,-114.0,555,1,0.0
-7.0,-56.0,556,0,-1.0771873410723496
-7.0,-106.0,557,0,-3.934964505465284
10.0,2.0,558,1,-4.574635533298349
10.0,3.0,559,1,-1.0335867644854657
10.0,-25.0,560,1,-0.05587998612716005
10.0,-26.0,561,1,-2.0024596530113943
10.0,28.0,562,1,-1.2283109555085094
-7.0,8.0,563,0,-1.4825973175177207
-5.0,6.0,564,0,-0.8336489529488064
10.0,12.0,565,1,-3.0843892500326504
10.0,19.0,566,1,-13.184558860020017
-7.0,-121.0,567,0,0.0
-7.0,14.0,568,0,-0.5516691853929075
-7.0,-5.0,569,0,-2.0532126987472923
-7.0,-127.0,570,0,0.0
10.0,-17.0,571,1,-19.68737777736312
10.0,-62.0,572,1,-0.14032389068737067
-7.0,-125.0,573,0,0.0
-7.0,-121.0,574,0,-5.567305022861634
-5.0,-36.0,575,0,-1.8271331811508784
10.0,-70.0,576,1,0.0
10.0,10.0,577,1,-7.956878889785699
-7.0,-96.0,578,0,0.0
10.0,-68.0,579,1,-4.009533766043911
-7.0,-167.0,580,0,-27.4407149118471
-7.0,-67.0,581,0,-1.5528172159160585
-7.0,-118.0,582,0,-3.0181600420284522
-7.0,10.0,583,0,-6.452220197639778
10.0,13.0,584,1,-3.573652068537945
10.0,-35.0,585,1,-9.73582584810138
10.0,-105.0,586,1,5.94894454967904
-5.0,-92.0,587,0,-2.2808163572581064
-7.0,-94.0,588,0,0.0
-7.0,-111.0,589,0,-13.507925720391777
-7.0,-54.0,590,0,-1.4135629554255271
10.0,-12.0,591,1,0.3527629308120595
10.0,-56.0,592,1,-2.7279755305493394
10.0,14.0,593,1,-8.66244845774422
10.0,3.0,594,1,-2.116218690307747
-7.0,-95.0,595,0,-2.0594648611980544
-7.0,-41.0,596,0,0.5834060215408272
-7.0,-45.0,597,0,-1.7359456417467753
10.0,-5.0,598,1,-13.76044374472844
10.0,-146.0,599,1,0.0
10.0,22.0,600,1,-2.338347972436137
-5.0,-112.0,601,0,-0.37031950436585526
10.0,5.0,602,1,-0.07932797277805144
-7.0,-8.0,603,0,-8.057027219282714
-7.0,-58.0,604,0,-1.3575481707433754
-7.0,12.0,605,0,-4.423428078313776
-7.0,-118.0,606,0,-9.134161228806203
10.0,7.0,607,1,0.0
-7.0,8.0,608,0,0.0
10.0,18.0,609,1,-5.0266925513047465
-7.0,-108.0,610,0,0.0
-5.0,-96.0,611,0,0.0
10.0,-8.0,612,1,-13.329620393078939
10.0,-70.0,613,1,-21.25018568470564
10.0,13.0,614,1,-2.543814535384108
-7.0,-106.0,615,0,-6.61840327278262
-7.0,-158.0,616,0,0.0
10.0,28.0,617,1,0.0
10.0,-98.0,618,1,0.0
-7.0,-154.0,619,0,0.0
-7.0,9.0,620,0,0.0
10.0,-63.0,621,1,-8.609266387379492
-7.0,-120.0,622,0,0.0
-7.0,-135.0,623,0,-23.645785887358088
-5.0,-121.0,624,0,-20.092922210117273
10.0,-23.0,625,1,-2.9698673134056253
10.0,-28.0,626,1,-5.5463558523301915
10.0,-93.0,627,1,0.0
10.0,18.0,628,1,-2.0486221134848748
10.0,14.0,629,1,0.0
-7.0,1.0,630,0,-2.089649577223758
10.0,-110.0,631,1,-32.652658703865754
10.0,16.0,632,1,-1.5858603554564876
-7.0,-30.0,633,0,-0.8758389487613749
10.0,-1.0,634,1,-19.91389742206706
10.0,25.0,635,1,-10.325976424602027
10.0,-31.0,636,1,0.0
-7.0,-72.0,637,0,3.048957469117201
-7.0,-32.0,638,0,-0.6534784766910928
10.0,20.0,639,1,-3.6569050892286263
-7.0,-35.0,640,0,-1.7277027857090295
10.0,19.0,641,1,0.0
10.0,-4.0,642,1,-8.528916208331342
-7.0,-35.0,643,0,-0.4933038628310517
10.0,11.0,644,1,-2.391915249075497
10.0,-46.0,645,1,-4.175932007696334
10.0,42.0,646,1,-0.3204219266746116
-7.0,-119.0,647,0,-15.63127413695169
10.0,-36.0,648,1,-13.318665025537097
